"Format","MoTeC CSV File",,,"Workbook",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,76","137,887","62,0","0,0","127,4","125,8","143,4","140,8","-0,01","0,22","-0,05","420,7","-2,62","-2,65","-1,40","-1,45","174,6","131,6","-6,7","0,00","0,00","0,00","0,00","0,05","-5,15","-5,15","-0,38","-1,05","-0,57","0,17","71,58","-0,06","-0,87","-0,27","100,0","0","0","212,87","0","0","0,0","0","0","0","0","7114","0","23,39","4","257,7","0","0","0,0","0,0","0,0","0,0","1","0","4,227","4,227","137,887","49,653","0","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","94,4","94,4","93,4","93,4","41,0","-4,61","2,80","-19,14","16,51","2","-362,390","0,0","100,0","21,9","21,0","32,2","31,8","0","0","100,0","0,00","0,00","0,00","0,00","2439","2455","4011","3905","306,3","305,9","323,8","323,6","36,33","33,38","37,48","35,66","312,0","312,0","333,0","333,0","98,66","99,58","97,10","97,83","0,24","-0,34","-0,20","0,12","-0,1","-0,1","1,8","1,8","96,8","78,4","104,0","92,6","100,2","77,7","99,8","86,8","97,3","75,7","100,1","86,2","92,0","72,6","96,4","83,1","-0,27","-0,26","0,14","0,15","1,60","222,26","222,28","212,87","212,87","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,76","137,887","62,0","0,0","126,0","124,4","142,2","139,6","0,00","0,22","0,04","419,3","-2,72","-2,66","-1,44","-1,44","174,0","124,5","-6,7","0,00","0,00","0,00","0,00","0,05","-5,15","-5,15","-0,34","0,77","-0,58","-1,12","71,78","-0,02","-0,84","-0,19","100,0","0","0","213,18","0","0","0,0","0","0","0","0","7125","0","23,39","4","258,4","1","0","0,0","0,0","0,0","0,0","1","0","4,327","4,327","137,887","49,653","1","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","92,9","92,9","91,8","91,8","41,0","-4,42","3,40","-23,66","20,17","2","-362,490","0,0","100,0","22,8","22,5","31,7","32,6","0","0","100,0","0,00","0,00","0,00","0,00","2636","2659","4767","4231","305,9","305,4","322,2","323,0","36,33","33,37","37,47","35,65","312,0","312,0","333,0","333,0","98,66","99,58","97,10","97,82","0,29","-0,33","-0,18","0,16","-0,1","-0,1","1,7","1,7","96,8","78,3","104,0","92,6","100,0","77,6","99,5","86,6","97,1","75,6","99,8","86,1","91,8","72,5","96,2","83,0","-0,29","-0,28","0,14","0,15","1,60","222,92","222,93","213,18","213,18","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,78","137,887","62,0","0,0","124,5","122,9","141,0","138,4","0,01","0,21","0,00","420,4","-2,68","-2,65","-1,42","-1,43","173,3","117,0","-6,6","0,00","0,00","0,00","0,00","0,05","-5,15","-5,15","-0,34","-0,20","-0,59","0,15","71,99","-0,01","-0,86","-0,13","100,0","0","0","213,94","0","0","0,0","0","0","0","0","7150","0","23,38","4","259,2","0","0","0,0","0,0","0,0","0,0","0","0","4,430","4,430","137,887","49,653","0","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","94,0","94,0","92,7","92,7","41,0","-3,64","3,39","-19,93","19,11","2","-362,600","0,0","100,0","22,2","21,8","31,9","31,7","0","0","100,0","0,00","0,00","0,00","0,00","2354","2443","4275","4102","306,4","305,8","323,2","323,3","36,32","33,37","37,47","35,65","312,0","312,0","333,0","333,0","98,66","99,58","97,10","97,82","0,30","-0,31","-0,17","0,16","-0,1","-0,1","1,8","1,8","96,8","78,3","103,9","92,5","99,8","77,5","99,3","86,5","96,9","75,5","99,6","86,0","91,6","72,4","96,0","82,9","-0,28","-0,27","0,14","0,15","1,60","223,54","223,55","213,94","213,94","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,80","137,887","62,0","0,0","123,1","121,6","139,8","137,3","0,01","0,23","-0,07","422,0","-2,63","-2,61","-1,38","-1,37","172,7","109,9","-6,6","0,00","0,00","0,00","0,00","0,05","-5,15","-5,15","-0,40","-0,24","-0,57","0,74","72,19","-0,00","-0,87","-0,09","100,0","0","0","214,52","0","0","0,0","0","0","0","0","7170","0","23,37","4","259,9","1","0","0,0","0,0","0,0","0,0","0","0","4,530","4,530","137,887","49,653","1","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","95,9","95,9","94,5","94,5","41,0","-3,36","3,15","-19,17","19,75","2","-362,700","0,0","100,0","21,0","20,7","30,5","29,8","0","0","100,0","0,00","0,00","0,00","0,00","2141","2113","4165","4265","306,9","306,7","323,3","322,8","36,32","33,36","37,46","35,64","312,0","312,0","333,0","333,0","98,66","99,58","97,10","97,82","0,28","-0,29","-0,17","0,16","-0,1","-0,1","1,8","1,8","96,7","78,3","103,9","92,5","99,6","77,4","99,1","86,3","96,7","75,4","99,4","85,8","91,4","72,3","95,8","82,7","-0,26","-0,26","0,14","0,15","1,60","224,13","224,13","214,52","214,52","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,81","137,887","62,0","0,0","121,8","120,3","138,7","136,2","-0,00","0,15","0,03","418,3","-2,75","-2,63","-1,53","-1,61","172,1","103,0","-6,6","0,00","0,00","0,00","0,00","0,05","-5,15","-5,15","-0,33","-0,74","-0,53","0,47","72,38","0,00","-0,83","-0,02","100,0","0","0","215,63","0","0","0,0","0","0","0","0","7207","0","23,37","4","260,6","0","0","0,0","0,0","0,0","0,0","0","0","4,627","4,627","137,887","49,653","0","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","91,4","91,4","90,0","90,0","41,0","-4,77","4,48","-14,40","12,22","2","-362,790","0,0","100,0","22,5","22,9","36,0","35,7","0","0","100,0","0,00","0,00","0,00","0,00","2974","3254","3372","2879","304,9","303,8","325,3","326,2","36,32","33,36","37,45","35,63","312,0","312,0","333,0","333,0","98,66","99,58","97,10","97,82","0,31","-0,32","-0,16","0,15","-0,1","-0,1","2,0","2,0","96,7","78,2","103,8","92,5","99,4","77,3","98,9","86,2","96,6","75,3","99,2","85,7","91,3","72,2","95,6","82,6","-0,29","-0,29","0,14","0,15","1,60","224,72","224,74","215,63","215,63","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,82","137,887","62,0","0,0","120,5","119,0","137,6","135,1","0,01","0,26","-0,18","422,5","-2,46","-2,75","-1,25","-1,34","171,5","95,8","-6,5","0,00","0,00","0,00","0,00","0,06","-5,15","-5,15","-0,49","-1,71","-0,59","-0,55","72,58","-0,00","-0,88","-0,02","100,0","0","0","216,21","0","0","0,0","0","0","0","0","7226","0","23,36","4","261,3","1","0","0,0","0,0","0,0","0,0","0","0","4,723","4,723","137,887","49,653","1","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","95,3","95,3","96,4","96,4","41,0","-7,08","6,65","-15,98","15,37","2","-362,890","0,0","100,0","18,8","18,8","29,4","29,5","0","0","100,0","0,00","0,00","0,00","0,00","3765","2974","4072","3684","303,7","305,1","323,7","324,0","36,31","33,35","37,45","35,63","312,0","312,0","333,0","333,0","98,66","99,58","97,09","97,82","0,24","-0,24","-0,16","0,16","-0,1","-0,1","2,1","2,1","96,7","78,2","103,8","92,4","99,2","77,1","98,7","86,0","96,4","75,2","99,0","85,6","91,1","72,1","95,4","82,5","-0,24","-0,23","0,15","0,15","1,60","225,26","225,25","216,21","216,21","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,83","137,887","62,0","0,0","119,2","117,7","136,5","134,0","0,00","0,22","0,02","412,5","-2,83","-2,81","-1,79","-1,82","170,9","88,7","-6,5","0,00","0,00","0,00","0,00","0,06","-5,15","-5,15","-0,20","0,72","-0,57","0,00","72,78","-0,01","-0,72","0,05","100,0","0","0","216,09","0","0","0,0","0","0","0","0","7222","0","23,36","4","262,0","0","0","0,0","0,0","0,0","0,0","0","0","4,823","4,823","137,887","49,653","0","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","89,6","89,6","82,6","82,6","41,0","-2,73","2,32","-26,94","22,20","2","-362,990","0,0","100,0","26,7","26,1","41,4","42,8","0","0","100,0","0,00","0,00","0,00","0,00","2605","2345","4846","4188","305,9","306,0","322,0","323,1","36,31","33,35","37,44","35,62","312,0","312,0","333,0","333,0","98,66","99,58","97,09","97,82","0,38","-0,38","-0,16","0,14","-0,1","-0,1","1,7","1,7","96,7","78,2","103,8","92,4","99,0","77,1","98,5","85,9","96,2","75,1","98,8","85,4","90,9","72,0","95,2","82,3","-0,35","-0,34","0,14","0,14","1,60","225,93","225,92","216,09","216,09","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,85","137,887","62,0","0,0","117,8","116,4","135,3","132,9","0,01","0,19","-0,02","419,5","-2,90","-2,65","-1,55","-1,45","170,2","81,3","-6,4","0,00","0,00","0,00","0,00","0,06","-5,15","-5,15","-0,35","-0,94","-0,52","-0,94","72,97","-0,01","-0,89","-0,07","100,0","0","0","216,94","0","0","0,0","0","0","0","0","7250","0","23,35","4","262,7","1","0","0,0","0,0","0,0","0,0","1","0","4,927","4,927","137,887","49,653","1","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","92,7","92,7","92,2","92,2","41,0","-5,44","3,60","-17,56","18,14","2","-363,090","0,0","100,0","22,3","23,0","33,1","33,4","0","0","100,0","0,00","0,00","0,00","0,00","2801","2727","3805","3937","305,6","305,1","324,3","323,6","36,30","33,34","37,44","35,61","312,0","312,0","333,0","333,0","98,66","99,58","97,09","97,82","0,29","-0,33","-0,16","0,16","-0,1","-0,1","1,8","1,8","96,6","78,2","103,7","92,3","98,8","77,0","98,3","85,8","96,0","75,0","98,6","85,3","90,8","71,9","95,0","82,2","-0,28","-0,29","0,14","0,15","1,60","226,49","226,49","216,94","216,94","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,86","137,887","62,0","0,0","116,5","115,1","134,2","131,8","-0,01","0,20","-0,17","424,5","-2,78","-2,65","-1,37","-1,42","169,6","74,1","-6,4","0,00","0,00","0,00","0,00","0,06","-5,15","-5,15","-0,42","-1,14","-0,53","1,85","73,17","-0,01","-0,90","-0,04","100,0","0","0","217,60","0","0","0,0","0","0","0","0","7272","0","23,35","4","263,4","0","0","0,0","0,0","0,0","0,0","1","0","5,027","5,027","137,887","49,653","0","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","99,5","99,5","97,0","97,0","41,0","-1,96","0,94","-17,52","15,43","2","-363,190","0,0","100,0","20,8","19,0","30,2","29,7","0","0","100,0","0,00","0,00","0,00","0,00","1213","720","3942","3612","308,9","309,6","323,9","324,4","36,30","33,34","37,43","35,61","312,0","312,0","333,0","333,0","98,66","99,58","97,09","97,82","0,28","-0,29","-0,18","0,15","-0,1","-0,1","1,9","1,9","96,6","78,1","103,7","92,3","98,6","76,8","98,1","85,6","95,8","74,9","98,4","85,1","90,6","71,8","94,7","82,1","-0,25","-0,23","0,14","0,15","1,60","227,05","227,03","217,60","217,60","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,87","137,887","62,0","0,0","115,2","113,8","133,0","130,6","0,06","0,02","0,11","420,1","-3,02","-2,80","-1,26","-0,93","168,9","66,4","-6,4","0,00","0,00","0,00","0,00","0,06","-5,15","-5,15","-0,62","2,62","-0,35","-1,57","73,34","0,02","-0,91","-0,84","100,0","0","0","220,99","0","0","0,0","0","0","0","0","7386","0","23,34","4","264,0","1","0","0,0","0,0","0,0","0,0","1","0","5,130","5,130","137,887","49,653","1","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","80,8","80,8","105,8","105,8","41,0","-16,64","7,88","0,00","12,98","2","-363,300","0,0","100,0","23,9","26,3","27,8","25,7","0","0","100,0","0,00","0,00","0,00","0,00","6506","5212","0","3794","296,8","298,9","333,0","324,3","36,29","33,33","37,42","35,60","312,0","312,0","333,0","333,0","98,66","99,58","97,09","97,81","0,30","-0,36","0,00","0,20","-0,1","-0,1","0,0","2,4","96,6","78,1","103,6","92,2","98,4","76,7","97,8","85,5","95,6","74,8","98,1","85,0","90,4","71,7","94,5","81,9","-0,34","-0,36","0,15","0,15","1,60","227,80","227,81","222,81","219,17","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,88","137,887","62,0","0,0","114,0","112,6","132,0","129,7","0,03","0,23","0,25","401,4","-3,21","-3,04","-2,62","-2,35","168,3","59,6","-6,4","0,00","0,00","0,00","0,00","0,06","-5,15","-5,15","0,12","1,35","-0,53","-2,64","73,56","0,03","-0,47","-0,19","100,0","0","0","217,39","0","0","0,0","0","0","0","0","7265","0","23,33","4","264,8","0","0","0,0","0,0","0,0","0,0","1","0","5,223","5,223","137,887","49,653","0","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","85,0","85,0","64,8","64,8","41,0","-0,89","1,21","-49,14","51,01","2","-363,390","0,0","100,0","31,7","32,0","55,5","54,1","0","0","100,0","0,00","0,00","0,00","0,00","2462","2213","6416","6285","306,2","306,3","318,5","318,5","36,29","33,33","37,42","35,59","312,0","312,0","333,0","333,0","98,66","99,58","97,09","97,81","0,52","-0,47","-0,09","0,18","-0,1","-0,0","1,3","1,3","96,6","78,1","103,6","92,2","98,2","76,7","97,7","85,4","95,4","74,7","97,9","84,9","90,2","71,6","94,3","81,8","-0,42","-0,43","0,13","0,13","1,60","228,28","228,29","217,39","217,39","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,89","137,887","62,0","0,0","112,7","111,3","130,9","128,5","0,01","0,20","-0,34","424,4","-2,81","-2,61","-1,57","-1,43","167,7","51,7","-6,3","0,00","0,00","0,00","0,00","0,06","-5,15","-5,15","-0,44","-3,57","-0,53","0,85","73,73","0,02","-1,04","-0,13","100,0","0","0","220,70","0","0","0,0","0","0","0","0","7376","0","23,33","4","265,4","1","0","0,0","0,0","0,0","0,0","1","0","5,330","5,330","137,887","49,653","1","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","97,0","97,0","97,6","97,6","41,0","-3,62","4,20","-9,90","10,76","2","-363,500","0,0","100,0","20,1","19,8","30,8","30,3","0","0","100,0","0,00","0,00","0,00","0,00","2020","2346","2802","2934","307,3","306,2","326,5","326,0","36,28","33,32","37,41","35,58","312,0","312,0","333,0","333,0","98,66","99,58","97,09","97,81","0,28","-0,26","-0,14","0,17","-0,1","-0,1","2,6","2,6","96,5","78,0","103,6","92,2","98,0","76,5","97,4","85,2","95,2","74,6","97,7","84,7","90,0","71,5","94,1","81,7","-0,25","-0,25","0,14","0,15","1,60","228,68","228,69","220,70","220,70","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,90","137,887","62,0","0,0","111,4","110,0","129,8","127,4","0,02","0,18","0,01","421,4","-2,80","-2,72","-1,61","-1,47","167,0","44,2","-6,3","0,00","0,00","0,00","0,00","0,06","-5,15","-5,15","-0,37","2,10","-0,56","0,19","73,94","0,03","-0,80","-0,16","100,0","0","0","219,57","0","0","0,0","0","0","0","0","7338","0","23,32","4","266,2","0","0","0,0","0,0","0,0","0,0","0","0","5,433","5,433","137,887","49,653","0","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","83,3","95,2","95,2","94,1","94,1","41,0","-4,46","4,64","-18,78","21,46","2","-363,600","0,0","100,0","21,0","20,6","31,5","30,5","0","0","100,0","0,00","0,00","0,00","0,00","2625","2413","3923","4124","305,9","306,0","324,0","323,1","36,28","33,32","37,40","35,58","312,0","312,0","333,0","333,0","98,66","99,58","97,09","97,81","0,30","-0,26","-0,15","0,20","-0,1","-0,1","1,7","1,7","96,5","78,0","103,5","92,1","97,8","76,4","97,2","85,1","95,0","74,5","97,5","84,6","89,9","71,4","93,9","81,6","-0,26","-0,26","0,15","0,15","1,60","229,48","229,48","219,57","219,57","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,91","137,887","62,0","0,0","110,3","109,0","128,8","126,5","0,02","0,18","0,12","417,5","-2,89","-2,76","-1,70","-1,61","166,5","37,5","-6,2","0,00","0,00","0,00","0,00","0,07","-5,15","-5,15","-0,30","-0,11","-0,55","-0,49","74,12","0,02","-0,77","-0,09","100,0","0","0","219,75","0","0","0,0","0","0","0","0","7344","0","23,32","4","266,8","1","0","0,0","0,0","0,0","0,0","0","0","5,523","5,523","137,887","49,653","1","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","166,7","91,8","91,8","89,4","89,4","41,0","-4,91","5,38","-23,43","25,10","2","-363,690","0,0","100,0","22,6","22,8","34,4","34,8","0","0","100,0","0,00","0,00","0,00","0,00","3028","3054","4543","4511","304,8","304,3","322,7","322,3","36,27","33,31","37,39","35,57","312,0","312,0","333,0","333,0","98,66","99,58","97,08","97,81","0,34","-0,30","-0,14","0,18","-0,1","-0,1","1,6","1,6","96,5","78,0","103,5","92,1","97,6","76,3","97,0","85,0","94,9","74,4","97,3","84,5","89,7","71,3","93,7","81,4","-0,29","-0,29","0,14","0,15","1,60","229,97","229,97","219,75","219,75","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,93","137,887","62,0","0,0","109,0","107,7","127,6","125,4","0,01","0,17","-0,12","421,8","-2,83","-2,77","-1,63","-1,57","165,8","29,5","-6,2","0,00","0,00","0,00","0,00","0,07","-5,15","-5,15","-0,42","-1,61","-0,58","-0,33","74,31","0,01","-0,95","-0,04","100,0","0","0","221,13","0","0","0,0","0","0","0","0","7390","0","23,31","4","267,5","0","0","0,0","0,0","0,0","0,0","0","0","5,630","5,630","137,887","49,653","0","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","94,3","94,3","95,2","95,2","41,0","-4,88","4,82","-15,11","15,85","2","-363,800","0,0","100,0","21,2","21,4","31,6","31,6","0","0","100,0","0,00","0,00","0,00","0,00","2684","2627","3430","3416","305,7","305,4","325,1","324,7","36,27","33,31","37,39","35,56","312,0","312,0","333,0","333,0","98,66","99,58","97,08","97,81","0,30","-0,29","-0,15","0,17","-0,1","-0,1","2,0","2,0","96,4","77,9","103,4","92,0","97,4","76,2","96,8","84,8","94,7","74,3","97,1","84,3","89,5","71,2","93,5","81,3","-0,27","-0,27","0,14","0,15","1,60","230,50","230,50","221,13","221,13","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,94","137,887","62,0","0,0","107,9","106,6","126,6","124,4","0,02","0,20","-0,02","420,1","-2,83","-2,78","-1,61","-1,57","165,2","22,4","-6,1","0,00","0,00","0,00","0,00","0,07","-5,15","-5,15","-0,35","0,30","-0,58","0,04","74,50","-0,00","-0,85","-0,03","100,0","0","0","220,99","0","0","0,0","0","0","0","0","7386","0","23,31","4","268,2","1","0","0,0","0,0","0,0","0,0","0","0","5,727","5,727","137,887","49,653","1","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","94,5","94,5","91,9","91,9","41,0","-3,95","4,14","-21,70","23,01","2","-363,890","0,0","100,0","22,0","22,0","32,7","32,5","0","0","100,0","0,00","0,00","0,00","0,00","2313","2465","4288","4396","306,6","305,9","323,2","322,5","36,26","33,30","37,38","35,56","312,0","312,0","333,0","333,0","98,66","99,58","97,08","97,81","0,30","-0,30","-0,16","0,17","-0,1","-0,1","1,7","1,7","96,4","77,9","103,4","92,0","97,2","76,1","96,6","84,7","94,5","74,2","96,9","84,2","89,4","71,1","93,3","81,2","-0,27","-0,28","0,15","0,15","1,60","231,10","231,10","220,99","220,99","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,95","137,887","62,0","0,0","106,7","105,4","125,6","123,4","0,01","0,17","-0,03","421,0","-2,73","-2,79","-1,56","-1,60","164,6","15,1","-6,1","0,00","0,00","0,00","0,00","0,07","-5,15","-5,15","-0,38","-1,14","-0,66","-0,55","74,68","-0,01","-0,89","0,01","100,0","0","0","221,79","0","0","0,0","0","0","0","0","7412","0","23,30","4","268,8","0","0","0,0","0,0","0,0","0,0","0","0","5,827","5,827","137,887","49,653","0","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","94,1","94,1","94,2","94,2","41,0","-4,61","4,78","-17,53","17,44","2","-363,990","0,0","100,0","21,7","21,2","32,2","32,3","0","0","100,0","0,00","0,00","0,00","0,00","2755","2625","3736","3632","305,5","305,5","324,4","324,3","36,26","33,30","37,37","35,55","312,0","312,0","333,0","333,0","98,66","99,58","97,08","97,81","0,30","-0,29","-0,16","0,16","-0,1","-0,1","1,8","1,8","96,4","77,9","103,3","91,9","97,0","76,0","96,4","84,6","94,3","74,1","96,7","84,1","89,2","71,0","93,1","81,1","-0,27","-0,27","0,14","0,15","1,60","231,63","231,61","221,79","221,79","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,95","137,887","62,0","0,0","105,4","104,2","124,5","122,3","0,01","0,18","0,02","420,3","-2,74","-2,83","-1,54","-1,59","163,9","7,2","-6,1","0,00","0,00","0,00","0,00","0,07","-5,15","-5,15","-0,37","-0,22","-0,68","-0,53","74,87","-0,02","-0,89","0,03","100,0","0","0","222,09","0","0","0,0","0","0","0","0","7422","0","23,29","4","269,5","1","0","0,0","0,0","0,0","0,0","1","0","5,930","5,930","137,887","49,653","1","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","93,7","93,7","93,3","93,3","41,0","-4,76","4,18","-20,77","20,23","2","-364,100","0,0","100,0","22,2","22,0","32,0","32,3","0","0","100,0","0,00","0,00","0,00","0,00","2730","2554","4122","4055","305,6","305,7","323,5","323,3","36,25","33,29","37,36","35,54","312,0","312,0","333,0","333,0","98,66","99,58","97,08","97,80","0,29","-0,32","-0,18","0,15","-0,1","-0,1","1,7","1,7","96,3","77,8","103,3","91,9","96,8","75,9","96,2","84,4","94,1","74,0","96,4","83,9","89,0","70,9","92,9","80,9","-0,28","-0,28","0,14","0,15","1,60","232,23","232,21","222,09","222,09","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,97","137,887","62,0","0,0","104,3","103,1","123,5","121,3","0,01","0,19","-0,04","419,9","-2,75","-2,81","-1,60","-1,65","163,3","-0,2","-6,0","0,00","0,00","0,00","0,00","0,07","-5,15","-5,15","-0,32","-0,72","-0,69","-1,29","75,05","-0,03","-0,87","-0,00","100,0","0","0","222,63","0","0","0,0","0","0","0","0","7441","0","23,29","4","270,2","0","0","0,0","0,0","0,0","0,0","1","0","6,030","6,030","137,887","49,653","0","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","94,4","94,4","91,5","91,5","41,0","-4,17","3,34","-20,81","20,82","2","-364,200","0,0","100,0","21,9","22,6","33,6","33,8","0","0","100,0","0,00","0,00","0,00","0,00","2403","2330","4092","4100","306,4","306,2","323,6","323,1","36,25","33,29","37,36","35,53","312,0","312,0","333,0","333,0","98,66","99,58","97,08","97,80","0,29","-0,33","-0,18","0,14","-0,1","-0,1","1,7","1,7","96,3","77,8","103,2","91,8","96,6","75,8","96,0","84,3","93,9","73,9","96,2","83,8","88,8","70,9","92,7","80,8","-0,27","-0,28","0,14","0,15","1,60","232,75","232,74","222,63","222,63","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,98","137,887","62,0","0,0","103,3","102,0","122,5","120,4","0,00","0,21","-0,05","421,0","-2,70","-2,84","-1,45","-1,54","162,7","-7,4","-6,0","0,00","0,00","0,00","0,00","0,07","-5,15","-5,15","-0,36","-0,03","-0,70","1,02","75,22","-0,04","-0,89","-0,04","100,0","0","0","222,98","0","0","0,0","0","0","0","0","7452","0","23,28","4","270,8","1","0","0,0","0,0","0,0","0,0","1","0","6,127","6,127","137,887","49,653","1","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","95,3","95,3","93,3","93,3","41,0","-3,81","2,85","-22,87","23,21","2","-364,290","0,0","100,0","22,1","21,7","31,7","31,0","0","0","100,0","0,00","0,00","0,00","0,00","2185","2026","4424","4666","306,9","306,9","322,9","321,8","36,24","33,28","37,35","35,52","312,0","312,0","333,0","333,0","98,66","99,58","97,08","97,80","0,27","-0,33","-0,20","0,13","-0,1","-0,1","1,6","1,6","96,3","77,8","103,2","91,8","96,4","75,7","95,8","84,1","93,7","73,8","96,0","83,7","88,7","70,8","92,5","80,7","-0,27","-0,27","0,15","0,15","1,60","233,28","233,27","222,98","222,98","255,0","6,3"
"0","1","1","1","1","1","1","0","0","100","3","1,169","30,0","0,0","-0,99","137,887","62,0","0,0","102,1","100,9","121,4","119,3","-0,00","0,19","0,15","417,2","-2,82","-2,88","-1,50","-1,55","162,0","-15,2","-5,9","0,00","0,00","0,00","0,00","0,07","-5,15","-5,15","-0,32","3,33","-0,56","1,42","75,41","-0,03","-0,85","-0,11","100,0","0","0","223,08","0","0","0,0","0","0","0","0","7456","0","23,28","4","271,5","0","0","0,0","0,0","0,0","0,0","1","0","6,230","6,230","137,887","49,653","0","120,00","665,9","7750","80,0","80,0","105,0","105,0","228,0","2,40","0","0","1","111,1","90,5","90,5","89,9","89,9","41,0","-3,26","2,41","-30,29","29,30","2","-364,400","0,0","100,0","26,0","25,8","32,5","32,6","0","0","100,0","0,00","0,00","0,00","0,00","2335","2485","5130","5233","306,4","305,7","321,1","320,4","36,23","33,27","37,34","35,52","312,0","312,0","333,0","333,0","98,66","99,58","97,08","97,80","0,34","-0,40","-0,21","0,15","-0,1","-0,1","1,4","1,4","96,2","77,7","103,1","91,7","96,2","75,6","95,5","84,0","93,5","73,7","95,8","83,5","88,5","70,7","92,3","80,5","-0,33","-0,33","0,14","0,15","1,60","233,92","233,93","223,08","223,08","255,0","6,3"
